9618 159 8 480 6 173 56 12 23 13 7 842 13 9 170 29 55 3 10 78 2680 10 1082 10 69 44 3 7 312 923 5 2 ||| 570 358 228 78 811 647 187 246 256 688 775 101 600 351 43 948 101 72 795 760 775 101 214 795 222 775 101 72 921 222 775 101 420 921 9 998 101 72 921 222 998 372 72 921 222 775 187 72 921 222 775 187 72 704 222 567 101 214 795 222 567 101 72 256 222 567 101 248 795 671 948 101 420 795 48 647 101 973 795 48 948 101 973 795 48 948 101 973 795 746 647 101 973 795 48 647 101 612 587 760 948 122 612 587 760 948 101 973 587 760 775 101 973 795 43 948 101 72 795 745 236 101 420 582 745 948 101 72 795 244 948 101 72 582 688 948 101 72 795 43 236 101 214 351 745 775 101 72 351 48 948 101 600 351 48 948 187 277 943 671 948 187 277 943 671 948 187 277 943 671 567 187 677 943 811 570 73 677 78 811
9297 22 15 7362 28 6170 7363 7364 10 176 21 29 19 8 139 56 62 8 42 815 14 7 302 1203 17 18 410 5 2 ||| 552 122 559 365 760 948 122 420 365 760 948 122 420 582 43 948 101 420 797 43 236 101 420 797 745 948 101 420 797 745 948 101 420 797 745 948 101 420 797 745 775 101 420 797 745 948 101 420 365 745 948 101 420 365 43 948 101 72 795 878 647 101 612 795 43 647 101 973 795 43 647 101 612 795 43 647 101 612 587 224 908 905 370 530 224
2078 106 98 8 34 6 7 216 98 8 34 15 8 894 7 4010 4870 5 2 ||| 552 358 392 78 565 647 187 214 351 671 647 101 72 256 244 647 101 72 795 48 647 101 72 795 48 647 101 72 795 48 647 101 72 364 48 647 101 214 795 48 647 101 973 795 48 775 101 612 795 224 236 101 547 618 224 236 101 616 618 511 948 101 973 5 224 948 321 600 10 143 433 66 88 201 118
3 2827 90 645 114 28 11 344 4011 36 11 183 4011 1626 10 12 60 242 9 25 7 65 14 7 26 41 22 45 50 904 4011 61 3 4012 1124 4872 5 2 ||| 528 717 88 960 565 416 693 57 5 811 948 101 612 795 224 647 101 973 797 48 948 101 612 365 43 234 101 973 365 43 234 101 973 797 48 567 101 973 365 43 567 101 973 365 43 647 187 277 943 48 647 187 277 943 811 647 187 277 943 811 647 101 277 943 671 647 101 600 797 671 948 101 72 797 671 647 101 420 797 513 236 101 420 797 982 948 101 214 797 513 775 372 214 488 710 948 372 214 354 710 948 372 214 354 53 948 372 214 354 53 948 372 214 354 53 948 372 214 354 53 236 101 214 354 53 948 101 72 354 53 948 101 420 354 53 948 101 72 354 53 948 101 72 354 53 948 372 72 354 53 775 372 72 921 53 948 101 72 354 53 236 372 72 354 53 236 372 72 354 53 775 372 72 364 53 948 372 214 364 710 948 372 214 797 513 917 66 248 488 811
8122 4011 1911 33 3 2230 3 10 13 15 43 15 4013 7 4010 17 18 410 23 43 9 32 8 34 35 9 27 8 67 63 14 90 2827 28 4011 17 75 7 216 98 8 34 15 8 219 7 1480 6 58 7 1480 17 7 410 10 80 11 1534 25 45 196 14 7 410 23 9 26 325 58 7 4010 48 14 7 410 10 159 8 53 8 7 3195 33 7 262 36 133 10 42 48 14 7 410 23 9 69 44 27 7 1203 134 5407 9101 5 2 ||| 552 358 559 776 982 948 693 1021 365 43 948 122 1021 365 43 948 101 420 365 745 948 101 420 365 745 775 101 420 365 745 948 101 1021 365 745 775 101 1021 365 43 775 101 420 365 43 948 101 420 365 43 775 101 72 797 43 567 101 72 488 43 567 101 72 776 982 567 101 72 365 982 567 101 420 365 982 948 101 547 365 115 567 101 547 618 511 567 101 612 935 115 775 101 612 795 115 567 101 973 795 48 567 101 973 795 48 567 101 420 795 48 775 101 1021 795 982 775 101 72 795 48 775 101 72 795 48 775 101 72 795 172 775 101 1021 795 982 775 101 612 795 48 775 101 420 795 48 948 101 420 795 48 948 101 72 795 48 775 101 420 365 982 948 101 72 365 48 647 101 420 795 48 948 101 612 795 48 567 101 547 618 511 775 101 547 618 511 236 101 547 618 511 236 101 547 618 511 948 101 612 935 511 917 101 547 618 511 948 101 547 618 511 775 101 616 618 224 948 101 616 5 224 948 101 612 795 224 948 101 616 365 224 948 101 616 797 224 948 101 616 797 224 948 101 973 797 224 236 101 973 582 224 236 101 973 582 224 775 372 973 619 53 255 372 973 1013 53 359 372 973 1013 781 567 372 973 1013 781 567 372 973 921 781 732 372 277 921 53 234 372 277 921 746 647 101 72 354 746 948 101 420 795 244 948 101 1021 582 9 647 101 1021 582 9 948 101 420 582 165 647 101 420 795 745 647 101 420 795 244 948 101 1021 618 499 948 101 612 587 224 948 101 612 795 48 775 101 612 795 115 948 101 973 795 710 948 101 547 935 925 775 101 547 618 109 948 101 616 935 115 908 101 57 795 48 908 73 246 315 811
3 9 29 146 134 181 14 2827 28 4011 17 75 435 67 63 96 14 1339 1481 13 60 1015 48 134 721 14 4010 5 2 ||| 570 358 88 960 565 567 372 284 360 224 948 372 72 795 244 948 101 72 351 513 948 101 214 797 671 775 101 214 797 671 948 101 72 797 671 647 101 72 797 671 647 101 72 351 48 647 101 72 795 43 647 101 72 795 43 647 101 612 795 48 647 101 72 795 43 647 101 420 365 43 234 101 1021 935 760 234 122 612 618 760 234 122 612 618 760 234 122 612 618 760 234 101 277 795 222 647 101 277 351 222 647 101 214 351 143 647 101 600 351 143 647 101 600 351 143 647 101 214 351 671 647 372 214 351 671 908 66 197 615 686
3 29 55 81 33 9 5 2 ||| 917 358 197 10 982 552 73 18 675 811 416 73 18 615 1007
4237 13 15 62 8 42 7 302 1203 48 14 18 410 5 2 ||| 552 358 627 530 115 948 187 939 267 224 948 101 612 795 224 948 101 612 587 224 647 101 973 795 746 948 101 600 795 48 567 101 600 776 982 567 101 600 776 982 567 187 600 78 811 570 470 228 78 811
9297 6 16 46 6171 74 7365 6172 4386 17 4873 4387 1819 6 2449 5 2 ||| 552 358 334 78 965 998 693 616 935 115 236 101 612 365 48 775 101 612 365 48 236 101 612 795 43 948 101 72 795 48 775 101 72 587 43 775 101 72 587 43 775 101 72 587 43 236 101 612 795 43 236 693 612 582 43 236 66 197 675 118
6184 18 2070 428 44 716 6 13 20 7 1579 14 22 45 6 22 4867 50 5 2 ||| 236 358 334 10 565 359 693 1021 675 118 647 101 72 795 43 647 101 72 795 43 647 101 72 795 43 647 101 72 582 43 647 101 973 582 244 647 101 57 795 48 647 101 600 795 48 647 101 600 351 48 647 101 600 351 48 647 101 600 351 48 647 101 72 795 244 948 101 420 256 244 416 73 18 530 0
4237 35 9 27 45 13 111 22 4874 6 9 88 8 112 371 2144 999 5 2 ||| 528 717 57 960 1007 775 372 600 360 165 234 372 600 354 746 567 101 973 795 48 775 101 973 364 48 948 101 277 364 48 948 101 277 364 48 647 101 277 364 48 647 187 277 364 811 908 905 228 78 811
7702 60 2071 371 2144 25 2348 6 10 87 40 60 31 2462 10 32 8 1011 11 93 5 2 ||| 552 358 88 10 565 647 693 559 256 686 567 101 72 256 688 647 101 72 795 48 948 101 612 587 48 948 101 973 795 48 948 101 973 795 48 948 101 72 795 48 234 372 72 797 671 732 372 72 797 671 234 372 248 488 513 234 73 197 675 686
9911 160 31 11 290 14 3 14 22 45 5 2 ||| 570 358 18 78 99 647 187 969 935 811 647 101 969 256 811 647 101 973 364 982 647 187 228 364 811 908 73 392 270 811
3 31 6 35 12 20 11 2145 1991 2070 6 1013 2070 36 7368 6 11 93 14 97 40 1535 17 40 1535 17 7 9102 6 12 20 97 8 3 5 2 ||| 570 358 88 960 565 647 187 284 267 688 647 101 420 795 244 647 101 612 795 48 647 101 72 795 48 647 101 72 795 48 948 101 72 795 48 647 101 612 795 115 948 101 973 795 48 359 101 612 795 224 236 101 973 795 224 236 101 973 795 224 647 101 72 795 48 647 101 420 795 48 647 101 420 795 48 647 101 72 795 965 647 101 72 354 172 647 101 774 354 172 647 73 627 210 172
13193 22 97 40 76 4014 2348 6 71 35 40 27 464 17 130 751 57 40 53 82 3 6 12 26 31 3 5 2 ||| 552 358 248 10 565 948 693 774 587 224 948 101 612 795 224 948 101 612 795 48 948 101 973 795 48 948 101 72 587 118 948 101 72 368 43 775 101 72 795 48 775 101 973 795 48 948 101 612 776 48 948 101 973 776 48 236 101 612 587 511 236 101 973 795 43 948 101 72 582 745 948 693 420 582 878 908 73 248 615 745
12044 76 109 3 36 7369 6 10 26 282 3 8 7 2070 36 7368 5 2 ||| 552 470 248 960 513 647 187 366 582 313 948 101 248 582 513 647 101 420 795 513 948 101 72 795 244 647 101 72 795 172 647 101 420 795 244 948 101 612 795 172 359 101 72 795 48 948 101 973 795 43 948 101 973 795 43 948 122 246 935 760 433 66 246 530 760
13537 1016 14 22 160 31 35 40 27 79 791 7370 1580 6 99 15 41 11 572 14 3 8 305 7371 5 2 ||| 552 358 88 960 565 647 187 284 363 165 647 101 72 795 244 647 101 72 795 48 647 101 973 795 746 647 101 612 795 509 647 101 616 795 509 647 101 612 795 509 948 101 612 795 509 948 101 973 797 746 647 101 72 795 746 647 101 973 795 746 647 101 612 795 965 647 101 612 795 965 948 101 616 587 965 647 101 973 364 965 647 101 277 776 48 647 187 277 943 710 908 73 228 78 811
12044 298 75 2350 10 1834 5 2 ||| 552 358 248 907 565 948 372 248 256 688 948 372 72 256 244 647 101 72 351 513 433 66 197 270 143
6184 12 20 11 9108 7368 6 11 93 14 90 964 9109 4874 5 2 ||| 552 358 559 10 982 647 693 57 267 224 775 101 612 587 511 775 101 612 795 511 647 101 973 587 511 948 101 612 587 511 948 101 973 795 48 775 101 612 795 224 647 101 973 795 48 948 101 612 365 48 359 122 1021 365 224 359 693 1021 365 811 359 66 197 956 686
7702 15 55 3 8 7371 6 54 12 15 8 100 3 5 2 ||| 552 358 559 776 982 255 122 774 956 43 948 122 420 365 760 908 122 612 935 760 567 122 612 935 760 234 122 612 935 760 234 187 973 935 48 567 101 973 587 48 567 101 973 354 48 567 372 72 5 48 1008 372 57 5 565 917 470 392 315 811
2078 733 26 182 3196 8 12 6 5408 6 12 20 66 270 8 34 10 12 20 165 35 40 29 338 11 326 844 28 130 973 5 2 ||| 552 358 334 960 565 234 372 214 360 688 234 372 72 795 222 948 101 277 795 222 948 101 214 256 513 234 372 72 795 222 647 101 72 795 982 948 101 214 256 671 647 101 72 795 222 647 101 72 354 671 775 101 72 368 244 775 101 72 795 48 948 101 72 795 48 948 101 72 795 48 948 101 420 795 244 948 101 420 795 48 948 101 420 795 48 236 101 612 795 48 775 101 612 795 115 998 101 973 795 48 775 358 973 275 48 948 187 973 275 244 255 66 392 270 143
5817 26 42 815 14 58 14 13 455 2828 228 5 2 ||| 917 358 559 960 99 948 693 939 267 224 567 101 72 795 48 567 101 72 795 43 567 372 600 256 43 908 470 392 270 143
4463 107 6 12 20 11 165 3 1894 35 9 27 1835 844 228 74 11 601 20 1835 5 2 ||| 552 358 334 960 244 255 693 284 267 688 948 101 973 795 48 908 101 72 795 48 775 101 57 795 48 948 101 72 795 48 236 101 72 795 43 236 101 72 795 43 948 101 72 795 43 732 372 72 795 43 234 101 72 795 43 647 101 72 795 43 359 101 420 795 43 236 101 612 797 43 236 101 214 956 745 359 470 284 270 172
3 12 58 211 6 52 11 902 14 2829 10 118 7 733 314 116 10 66 27 11 81 97 28 75 5 2 ||| 359 358 616 364 781 647 187 969 364 710 647 101 973 795 746 647 101 612 795 48 647 101 72 795 48 948 101 612 921 509 775 101 616 1013 1005 567 101 612 921 509 948 101 612 795 224 775 101 612 582 224 948 101 612 364 16 948 101 612 795 509 775 101 612 795 172 647 101 72 795 172 359 101 72 256 172 359 905 88 615 982
4463 16 60 53 172 10 30 177 59 1000 25 10 170 1068 9 5 2 ||| 998 66 559 974 109 998 693 559 974 109 236 33 973 253 781 236 101 973 253 781 775 101 600 354 118 948 101 277 776 48 948 187 277 943 48 948 187 277 943 982 948 187 277 943 982 948 187 277 943 982 948 187 277 943 982 567 187 277 943 982 234 187 277 943 982 234 187 228 943 982 732 73 228 78 982
9297 5 2 ||| 682 800 633 769 107
5820 22 429 21 24 19 8 139 56 7372 2231 5 2 ||| 528 358 334 960 982 416 693 774 360 43 647 101 72 368 43 647 101 72 587 48 647 101 72 368 222 647 101 72 921 222 647 693 72 921 244 359 66 88 315 9
4463 43 13 335 15 145 11 352 6 10 11 352 6 10 11 352 6 10 11 352 6 398 3436 6 398 1153 108 14 7 6 108 14 7 664 5 2 ||| 552 358 334 210 891 647 187 616 1013 925 948 101 616 1013 925 647 101 973 354 48 647 101 973 5 48 647 101 973 5 48 647 101 72 795 48 948 101 973 5 48 948 101 72 5 965 647 101 612 5 115 948 101 973 5 965 647 101 612 5 48 948 101 612 921 48 948 101 973 5 48 948 101 973 354 48 567 101 72 256 43 647 101 72 256 43 948 101 72 795 48 948 101 973 795 48 948 101 72 795 48 647 101 973 795 48 948 101 973 364 172 647 101 973 354 118 234 187 600 10 172 416 905 18 270 172
4463 7 862 14 13 15 6 15 64 57 7 1985 239 8 18 313 131 6 15 8 292 12 37 6 64 17 7 64 476 6 23 12 239 65 8 18 100 131 5 2 ||| 552 358 18 10 565 567 187 18 256 16 567 101 72 795 244 567 101 72 795 48 567 101 72 351 143 647 101 57 795 671 948 101 72 795 671 948 101 72 795 48 948 101 72 256 244 775 101 72 795 48 948 101 420 795 965 948 101 72 256 965 236 101 72 582 513 236 101 214 582 878 236 101 214 619 878 236 372 214 619 878 236 372 214 619 878 236 372 214 619 878 948 372 214 619 165 775 101 616 618 9 234 372 214 921 513 234 101 547 974 891 732 372 72 210 982 234 372 774 210 982 567 372 774 210 982 567 372 774 210 982 567 470 774 210 982 552 470 18 210 982
4463 12 20 107 6 12 20 7 146 18 308 10 146 18 330 5 2 ||| 552 358 88 270 565 948 693 57 911 688 567 187 277 943 513 775 101 277 943 671 234 372 277 943 671 775 372 600 351 9 775 372 600 351 984 647 372 277 943 671 647 187 677 943 671 908 66 88 675 1007
9618 7 324 175 15 7 2680 175 6 8 27 12 114 50 6 23 12 1415 37 33 18 136 352 5 2 ||| 732 470 228 315 1007 234 372 600 315 165 234 187 600 795 244 732 101 973 587 48 234 372 600 587 43 234 187 600 795 43 234 101 973 795 222 234 101 973 795 143 948 101 612 587 0 236 101 420 582 172 236 101 72 618 878 236 101 214 619 878 948 372 420 974 945 234 372 547 974 429 234 372 214 253 499 908 73 228 615 686
3 381 14 7372 2231 286 50 6 50 6 50 6 50 6 50 6 50 6 50 6 50 6 50 6 50 5 2 ||| 552 358 574 10 565 567 187 88 360 9 567 187 600 256 43 567 101 72 795 222 567 101 600 256 43 567 101 72 256 222 948 101 600 78 671 647 101 277 587 244 948 372 277 78 965 647 187 277 587 222 647 372 277 78 671 647 187 277 351 671 234 187 277 351 671 234 187 277 795 671 234 187 57 364 671 234 187 57 795 48 647 101 973 795 48 647 101 973 795 48 234 187 57 795 48 234 101 973 795 48 647 187 973 795 48 647 101 973 795 48 647 101 277 364 710 647 187 277 943 513 647 187 277 943 671 647 187 277 943 671 647 187 277 943 671 647 187 277 943 671 948 187 277 943 671 948 187 277 943 671 948 187 277 943 671 948 187 277 943 671 948 187 277 943 671 948 187 277 943 671 948 187 277 943 671 948 187 277 943 671 948 187 277 943 671 948 187 277 943 671 948 187 277 943 671 948 470 277 943 671 908 73 677 78 811
8122 35 9 2232 6 207 97 13 12 1001 116 8 22 407 6 16 167 804 12 37 6 23 12 167 406 64 17 7 64 777 33 59 136 352 5 2 ||| 552 358 366 10 565 1008 33 420 363 99 567 101 72 368 244 775 101 72 795 172 255 101 973 921 509 567 101 612 921 891 236 101 547 618 781 236 101 616 618 509 948 101 612 618 499 775 101 612 618 499 236 693 612 618 499 236 101 214 619 878 948 372 214 619 165 775 101 1021 618 511 775 101 616 619 499 775 372 616 619 499 948 372 214 921 53 948 372 214 921 53 567 372 214 253 53 567 372 72 974 781 255 372 1021 974 891 528 470 627 253 891
16 687 44 27 8 314 116 5 2 ||| 528 470 366 201 891 567 372 559 253 891 1008 372 939 253 781 433 321 370 315 891
4237 7 312 561 15 6 15 13 64 61 7 196 10 13 292 8 52 84 13 12 20 195 33 7 136 352 5 2 ||| 570 358 18 270 565 948 187 246 360 9 948 187 72 256 244 775 101 72 795 222 775 101 72 795 43 775 101 72 368 43 775 101 72 704 43 775 101 72 587 244 775 101 420 619 165 567 101 1021 618 9 567 101 1021 618 9 567 101 420 618 878 567 101 420 618 878 567 101 420 619 9 567 101 420 619 499 775 101 214 619 165 732 372 214 253 53 433 470 214 253 53
8122 6 3 14 7 4875 14 6175 15 130 2072 1764 8 450 168 5 2 ||| 236 358 88 776 745 236 693 420 956 745 236 693 420 797 745 236 101 420 797 878 948 101 973 797 878 647 101 72 797 745 948 101 72 582 878 948 101 72 582 43 647 101 72 582 43 647 101 72 795 43 948 101 612 587 224 948 101 973 795 224 948 101 72 795 745 948 101 612 795 48 948 101 72 795 143 775 101 1021 718 244 917 66 627 201 511
4237 6 38 343 38 168 1628 246 6 161 3 6175 53 123 11 5409 1236 5 2 ||| 528 358 88 210 565 775 187 600 360 9 775 187 600 351 760 948 101 277 943 671 647 101 277 943 48 948 101 72 795 48 948 101 214 795 671 234 101 72 795 43 948 101 72 795 43 647 101 72 582 745 948 101 72 795 43 647 101 72 795 43 647 101 72 256 760 647 101 600 256 43 647 101 600 351 43 647 101 600 351 43 647 101 600 351 43 647 101 72 351 43 775 122 420 795 43 775 122 72 365 760 775 122 774 935 760 416 122 72 935 760 908 122 774 935 760 917 66 627 675 760
5820 7 9113 9114 6 17 3684 6 12 20 204 7 3 2146 5 2 ||| 917 358 559 10 982 948 693 774 267 43 948 101 420 795 244 948 101 612 795 118 234 101 612 795 118 775 101 973 795 224 775 101 973 795 499 234 101 57 795 43 567 101 973 795 48 567 101 973 795 172 234 372 973 354 172 234 73 18 210 172
3 180 8 1266 375 6 3437 105 375 6 237 70 1266 6 70 319 105 1668 5 2 ||| 552 358 248 776 671 567 187 248 956 671 647 101 248 797 671 948 101 420 365 982 567 101 420 582 43 567 101 72 795 222 948 101 72 795 48 647 101 600 795 48 948 101 72 795 48 948 101 420 795 48 948 101 72 795 48 948 101 72 351 513 236 101 214 795 513 948 101 72 351 513 948 101 1021 797 671 359 693 420 797 745 359 66 627 956 686
2078 3685 180 3 79 9115 36 9116 168 720 5409 1829 54 205 3685 60 55 2572 11 70 2447 450 14 168 720 5409 61 58 5 2 ||| 359 358 284 776 746 359 693 284 797 746 948 101 72 582 746 948 101 420 795 48 775 101 72 795 43 775 122 612 935 511 948 101 973 795 43 948 101 72 795 48 948 101 72 582 244 948 101 72 351 143 236 101 72 795 43 948 101 600 795 43 948 101 600 795 48 948 101 973 795 172 647 101 973 795 48 234 101 612 795 48 647 101 72 776 48 647 101 72 776 671 948 101 248 797 671 647 101 366 797 671 647 101 420 797 671 948 101 72 351 48 647 101 973 795 48 948 101 973 365 48 948 101 277 943 48 948 101 277 943 48 948 101 277 797 671 567 101 72 797 43 234 101 214 797 745 647 101 72 797 43 647 101 420 365 43 234 101 72 795 43 234 101 72 795 48 647 101 214 795 671 647 101 72 582 671 948 101 72 795 982 567 101 57 795 671 567 187 57 795 671 948 187 72 795 43 567 101 600 795 43 567 101 973 795 43 255 101 612 795 511 567 101 973 935 511 567 187 973 587 224 255 905 969 530 511
709 4876 5410 60 537 3 537 31 296 8 889 17 28 285 1171 5 2 ||| 552 358 334 795 224 567 693 973 582 224 948 101 973 795 43 948 101 973 795 43 775 101 973 795 48 948 101 973 795 48 948 101 72 795 43 236 122 612 365 760 998 122 72 365 760 998 122 612 365 760 1008 122 973 935 118 1008 122 973 935 43 584 66 18 530 43
7702 15 57 40 780 8 34 13 55 215 33 4877 54 33 238 84 13 130 7375 203 44 83 227 5 2 ||| 570 358 334 10 565 647 693 248 956 745 647 122 420 797 43 647 101 420 797 745 948 101 420 797 224 647 101 420 797 224 647 101 420 797 745 359 101 420 797 224 236 101 72 797 165 359 101 214 797 513 236 101 214 797 513 359 101 677 943 513 948 101 677 943 671 948 101 277 943 671 647 101 277 943 671 948 101 72 797 43 775 101 214 943 671 567 101 72 795 43 416 122 72 256 760 433 122 774 360 760 732 66 18 201 511
8122 6 12 20 55 30 33 4877 74 9117 6 40 32 8 52 84 13 130 7375 15 55 1204 14 130 6176 300 5 2 ||| 732 66 559 530 115 732 122 774 360 760 416 122 973 935 760 1008 122 612 795 43 775 122 612 795 760 775 101 612 365 43 567 101 547 1013 925 359 372 1021 974 1005 236 372 1021 921 53 236 372 72 488 53 236 372 72 797 513 236 372 72 797 513 236 101 214 943 671 948 187 277 943 671 948 187 277 943 982 948 187 277 943 671 948 187 277 943 671 948 101 973 795 48 948 101 973 795 48 948 101 72 795 48 567 101 72 795 43 567 101 72 365 43 567 122 72 795 43 567 122 72 795 760 567 122 246 256 43 433 66 246 530 43
8122 6 79 2073 5410 438 38 3 20 7376 64 47 5 2 ||| 528 122 246 530 760 567 122 246 935 760 567 122 277 935 760 567 122 277 365 760 567 122 277 365 760 567 187 277 943 982 948 122 277 365 48 948 122 973 795 43 948 122 973 795 48 948 101 973 795 48 948 101 973 795 48 948 693 420 364 48 908 905 392 78 143
7692 161 20 7376 15 7 2073 375 5 2 ||| 552 358 88 960 565 775 693 774 360 9 775 693 366 256 43 917 321 559 907 43
12592 20 296 8 52 84 13 16 92 13 16 46 55 1892 17 125 1570 5 2 ||| 998 122 559 365 760 255 122 370 365 760 255 122 774 365 760 584 122 370 365 760
12044 20 537 1017 13 6175 889 17 28 130 1171 54 22 15 55 7 215 469 40 450 168 5 2 ||| 552 717 88 704 43 416 187 939 360 499 647 101 973 795 43 948 101 612 795 43 948 101 612 795 511 948 101 612 795 511 948 101 612 795 511 948 101 973 795 43 236 101 420 795 43 236 122 72 365 760 236 122 420 365 760 236 122 774 365 760 775 122 774 365 760 775 122 600 365 760 948 122 277 943 760 948 122 600 365 760 567 187 600 351 43 567 187 246 256 760 255 66 88 675 760
3 34 450 375 28 130 1171 8 889 17 438 38 4879 33 895 25 7 1992 6 7 3686 33 3687 7 714 10 40 87 180 375 3 8 130 2697 5 2 ||| 552 358 366 776 982 948 693 366 956 671 948 101 420 797 671 647 101 72 797 671 647 101 72 795 671 647 101 72 795 671 775 101 612 795 48 948 101 973 795 48 567 101 973 587 43 948 101 72 704 43 948 101 277 921 9 775 372 214 253 499 647 372 214 253 1007 948 372 214 253 984 948 372 214 253 9 647 101 214 354 222 948 101 72 275 222 567 101 72 795 43 647 101 72 795 48 647 101 973 795 244 567 101 973 795 244 234 101 72 795 48 647 101 277 943 48 647 101 277 943 671 647 101 600 351 48 948 101 214 795 222 948 101 72 795 43 567 101 72 795 43 948 101 420 795 760 948 101 612 795 760 647 122 612 795 760 647 101 72 365 43 948 101 72 797 671 647 187 277 943 671 647 187 277 943 671 647 187 277 943 671 647 101 277 943 671 647 101 600 797 48 647 101 57 797 48 647 101 57 795 48 948 187 973 5 509 567 73 392 315 172
3 40 24 2073 6 40 780 8 3 9113 9114 780 8 42 7 377 2830 28 7 278 1234 10 7 419 17 289 5 2 ||| 570 358 88 354 565 948 187 214 267 513 647 101 72 795 244 647 101 72 795 43 647 101 72 795 43 647 101 72 351 745 948 101 420 582 244 948 101 612 582 965 775 101 973 364 753 775 101 973 364 781 948 101 277 797 710 647 101 600 797 746 948 101 214 797 513 948 101 214 797 513 948 101 72 797 513 948 101 72 797 53 948 101 420 797 710 948 101 72 582 565 775 101 72 275 244 236 101 72 351 688 647 101 72 776 671 236 122 1021 365 43 236 122 1021 365 760 775 122 420 365 43 948 122 612 365 760 948 122 72 587 43 567 187 72 360 43 732 66 88 201 9
4463 7 3438 5410 60 180 11 1266 1670 419 168 28 183 1234 5 2 ||| 552 717 559 10 686 948 693 1021 956 43 234 101 420 365 745 908 101 1021 365 43 948 101 420 365 982 647 187 277 943 671 647 187 277 943 671 647 187 277 943 671 647 187 277 943 671 647 187 277 943 671 647 101 277 943 671 647 101 277 797 48 567 101 277 797 965 647 101 277 943 811 647 101 277 943 671 647 101 420 365 244 948 187 420 365 982 416 470 392 78 671
8122 6 35 161 20 825 6 161 20 3 312 153 15 19 8 180 78 14 11 377 168 5 2 ||| 528 470 88 960 671 948 372 248 267 671 948 101 72 795 48 647 101 612 795 48 775 101 612 795 224 948 101 973 364 753 948 101 612 587 224 948 101 72 795 224 359 101 1021 582 224 359 101 420 797 746 948 101 420 797 513 647 101 420 797 745 647 101 1021 365 143 647 101 1021 365 143 647 101 420 582 43 948 101 420 795 222 948 101 72 368 48 647 101 612 368 48 567 101 612 5 118 416 187 973 5 118 416 66 370 530 0
7702 3 7 551 375 2464 78 473 10 35 161 20 665 6 161 20 19 8 53 384 321 125 3 260 6 180 11 1726 168 10 2464 38 126 473 38 161 26 5 2 ||| 552 358 559 530 118 567 122 559 935 982 647 122 612 365 43 647 101 612 365 48 948 101 973 795 48 647 101 973 5 746 647 101 973 795 746 647 101 420 582 244 647 101 420 582 172 647 101 214 582 513 647 101 72 351 143 647 372 214 354 1007 567 372 214 253 109 775 372 277 253 547 775 372 277 974 547 775 372 277 253 547 775 372 600 253 547 948 372 277 253 627 948 101 214 921 43 775 101 72 921 9 775 101 72 275 143 775 101 420 704 982 775 101 420 795 982 775 101 72 704 48 775 101 612 5 965 775 101 612 5 753 775 101 973 354 746 775 101 973 354 746 775 101 973 795 48 775 101 973 364 965 948 101 57 795 671 948 101 420 795 671 255 122 774 256 982 917 66 197 530 686
8122 6 57 161 15 491 6 57 161 20 156 491 6 161 20 19 8 180 11 926 419 168 6 222 11 278 168 71 22 15 57 161 792 8 3 38 126 473 38 161 26 5 2 ||| 528 122 559 530 760 1008 122 774 360 760 775 122 612 618 760 775 122 612 795 760 775 122 612 935 760 775 101 973 795 43 775 101 973 795 43 948 101 612 795 244 236 101 612 795 172 236 101 1021 582 172 236 101 1021 582 172 359 101 420 795 143 647 101 72 797 746 647 101 72 797 746 647 101 214 797 53 647 101 214 797 746 647 101 72 797 513 948 101 420 797 244 948 101 420 582 172 775 101 973 582 965 775 101 973 364 891 948 101 973 5 753 647 101 612 921 965 948 101 612 921 172 775 101 973 5 48 647 187 277 943 671 647 187 277 943 671 948 187 277 943 671 647 187 277 943 671 775 101 600 797 671 236 101 72 795 982 775 693 248 795 671 917 66 197 530 686
7702 203 44 727 70 537 71 14 7 691 13 161 2074 7 759 2573 10 101 21 954 6 21 69 44 42 156 205 280 2573 3439 5 2 ||| 570 717 334 960 982 234 33 248 267 811 234 101 973 795 811 234 101 612 795 224 647 101 612 795 224 647 101 612 795 224 647 101 973 795 224 647 101 973 795 224 647 101 973 795 224 647 101 973 795 224 647 101 600 795 746 647 101 57 795 746 948 101 420 795 746 948 101 612 795 48 948 101 612 364 118 948 101 973 795 48 236 101 612 795 48 948 101 72 795 48 359 101 973 795 48 236 101 612 587 224 236 101 612 795 224 236 101 973 795 746 236 101 973 582 224 236 101 277 797 746 236 358 277 797 811 236 187 277 943 671 948 187 277 943 671 647 187 277 943 671 647 187 277 943 671 647 101 214 797 671 647 101 72 797 671 567 101 72 797 671 948 101 420 797 671 775 101 420 797 671 775 101 420 797 671 775 101 366 797 671 775 33 366 488 671 917 66 248 488 984
3 12495 3 286 9297 5 2 ||| 552 358 677 776 671 948 187 677 943 671 948 187 248 943 745 917 905 469 488 686
7702 15 1446 3440 3 6 50 17 1228 1662 1819 5 2 ||| 552 122 559 776 982 775 122 420 365 43 775 122 420 365 43 775 122 420 365 43 948 122 420 365 43 917 66 197 956 43
2078 136 1090 21 24 19 8 31 395 11 103 61 15 7 5411 5412 5 2 ||| 552 358 334 10 1007 948 693 248 267 43 948 101 72 956 1007 948 101 72 797 43 948 101 72 797 43 948 187 214 488 43 908 66 392 270 811
